Project Full Code,Activity Name,Quantity,Input Type,Section,Drilled Meters
P5003-P,P5003-P ‣ C.Piles 1000mm ‣ 2,1,Actual,P-11,25
P5037,P5037 ‣ Vibro Compaction ‣ 0,14,Actual,0,168
P5039,P5039 ‣ Vibro Compaction ‣ 0,5,Actual,0,70
P5035,P5035 ‣ Secant Pile ‣ 0,7,Actual,,70
P5007,P5007 ‣ Secant Pile ‣ 1,10,Actual,,120
P5025-C,P5025-C ‣ Sheet Pile - Infra ‣ Receiving Pit,12,Actual,,
P5025-C,P5025-C ‣ Sheet Pile - Infra ‣ Receiving Pit,14,Actual,,
P5025-C,P5025-C ‣ Sheet Pile - Infra ‣ Receiving Pit,17,Actual,,
P5025-C,P5025-C ‣ Sheet Pile - Infra ‣ Receiving Pit,3,Actual,,
P5019,P5019 ‣ Secant Piles - Infra ‣ 0,3,Actual,s( 22-24-26 ),16
P5003-P,P5003-P ‣ C.Piles 1000mm ‣ 2,1,Actual,P-8,25
P5003-P,P5003-P ‣ C.Piles 1000mm ‣ 2,1,Actual,P-7,24
P5003-P,P5003-P ‣ C.Piles 750mm ‣ 1,1,Actual,P2-B,24
P5003-P,P5003-P ‣ C.Piles 750mm ‣ 1,1,Actual,P3,22
P5003-P,P5003-P ‣ C.Piles 750mm ‣ 1,2,Actual,P2-A,46
P5003-P,P5003-P ‣ C.Piles 1000mm ‣ 2,1,Actual,P-9,23
P5003-P,P5003-P ‣ C.Piles 750mm ‣ 1,1,Actual,P3,22
P5003-P,P5003-P ‣ C.Piles 750mm ‣ 1,1,Actual,P1-B,21
P5003-P,P5003-P ‣ C.Piles 1000mm ‣ 2,2,Actual,P-8,50
P5003-P,P5003-P ‣ C.Piles 1000mm ‣ 2,1,Actual,P-8,25
P5003-P,P5003-P ‣ C.Piles 1000mm ‣ 2,1,Actual,P-8,25
P5003-P,P5003-P ‣ C.Piles 1000mm ‣ 2,1,Actual,P-11,25
P5003-P,P5003-P ‣ C.Piles 1000mm ‣ 2,1,Actual,P-10,23
P5003-P,P5003-P ‣ C.Piles 1000mm ‣ 2,4,Actual,P-8,100
P5007,P5007 ‣ Secant Pile ‣ 1,13,Actual,,168
P5003-P,P5003-P ‣ C.Piles 1000mm ‣ 2,1,Actual,P-9,23
P5003-P,P5003-P ‣ C.Piles 1000mm ‣ 2,1,Actual,P-7,24
P5003-P,P5003-P ‣ C.Piles 1000mm ‣ 2,1,Actual,P-8,25
P5003-P,P5003-P ‣ C.Piles 750mm ‣ 1,1,Actual,P1-B,21
P5003-P,P5003-P ‣ C.Piles 750mm ‣ 2,1,Actual,P2-A,23
P5003-P,P5003-P ‣ Deep Well Installation ‣ 0,1,Actual,DW8,14
P5007,P5007 ‣ Secant Pile ‣ 2,8,Actual,,
P484,P484 ‣ Secant Pile ‣ 3,5,Actual,,66
P441,P441 ‣ Secant Pile ‣ 2,9,Actual,4,108
P5016,P5016 ‣ Soldier Pile (H. Beams) ‣ 0,17,Actual,3 to 19,
P478,P478 ‣ Secant Pile ‣ 2,10,Actual,,
P5016,P5016 ‣ Guide Wall ‣ 0,31,Actual,0,0
P5003-P,P5003-P ‣ C.Piles 1000mm ‣ 2,1,Actual,P-9,23
P5003-P,P5003-P ‣ C.Piles 1000mm ‣ 2,1,Actual,P-11,25
P5003-P,P5003-P ‣ C.Piles 1000mm ‣ 2,1,Actual,P-8,25
P5003-P,P5003-P ‣ C.Piles 1000mm ‣ 2,2,Actual,P-7,47
P5003-P,P5003-P ‣ C.Piles 1000mm ‣ 2,1,Actual,P-10,23
P5028,P5028 ‣ Vibro Compaction ‣ 0,15,Actual,0,180
P5037,P5037 ‣ Vibro Compaction ‣ 0,11,Actual,0,132
P5039,P5039 ‣ Vibro Compaction ‣ 0,1,Actual,0,14
P4110-P,P4110-P ‣ C.Piles 1500mm ‣ 3,4,Actual,"485,414,379,647",176
P5025-D,P5025-D ‣ Mobilization - Infra ‣ 0,1,Actual,,
P4110-P,P4110-P ‣ C.Piles 1500mm ‣ 2,5,Actual,"114,146,105,159,226,",207
P4110-P,P4110-P ‣ C.Piles 1200mm ‣ 4,2,Actual,"607,628",44
P5019,P5019 ‣ Secant Piles - Infra ‣ 0,5,Actual,s(28-30 ) -- h (13-15-17 ),
P5003-P,P5003-P ‣ C.Piles 1000mm ‣ 2,1,Actual,P-8,25
P5003-P,P5003-P ‣ C.Piles 1000mm ‣ 2,2,Actual,P-7,47
P5003-P,P5003-P ‣ C.Piles 1000mm ‣ 2,1,Actual,P-7,24
P5003-P,P5003-P ‣ C.Piles 1000mm ‣ 2,2,Actual,P-10,46
P5003-P,P5003-P ‣ C.Piles 1000mm ‣ 2,1,Actual,P-8,25
P5003-P,P5003-P ‣ C.Piles 750mm ‣ 1,1,Actual,P1-A,21
P5003-P,P5003-P ‣ C.Piles 750mm ‣ 1,1,Actual,P2-A,23
P5003-P,P5003-P ‣ C.Piles 750mm ‣ 1,1,Actual,P1A,21
P5003-P,P5003-P ‣ C.Piles 750mm ‣ 1,1,Actual,P2A,23
P5003-P,P5003-P ‣ C.Piles 1000mm ‣ 2,2,Actual,P-9,47
P5003-P,P5003-P ‣ C.Piles 750mm ‣ 1,1,Actual,P2-B,24
P5007,P5007 ‣ Secant Pile ‣ 2,9,Actual,3,
P5025-D,P5025-D ‣ Predrilling for Sheet Piles - Infra ‣ Launching Pit,10,Actual,,140
P5025-D,P5025-D ‣ Predrilling for Sheet Piles - Infra ‣ Launching Pit,18,Actual,,252
P5003-P,P5003-P ‣ C.Piles 1000mm ‣ 2,1,Actual,P-10,23
P5003-P,P5003-P ‣ C.Piles 1000mm ‣ 2,1,Actual,P-12,24
P5003-P,P5003-P ‣ C.Piles 1000mm ‣ 2,1,Actual,P-11,25
P5003-P,P5003-P ‣ C.Piles 1000mm ‣ 2,1,Actual,P-10,23
P5003-P,P5003-P ‣ C.Piles 750mm ‣ 2,1,Actual,P2-A,23
P5003-P,P5003-P ‣ Deep Well Installation ‣ 0,1,Actual,DW,14
P5003-P,P5003-P ‣ C.Piles 1000mm ‣ 2,2,Actual,P-9,47
P5003-P,P5003-P ‣ C.Piles 1000mm ‣ 2,1,Actual,P-7,24
P484,P484 ‣ Guide Wall ‣ 2,35,Actual,1,35
P5003-P,P5003-P ‣ C.Piles 750mm ‣ 1,2,Actual,P2-B,47
P5003-P,P5003-P ‣ Deep Well Installation ‣ 0,1,Actual,DW13,14
P5025-D,P5025-D ‣ Predrilling for Sheet Piles - Infra ‣ Launching Pit,14,Actual,,196
P441,P441 ‣ Secant Pile ‣ 2,9,Actual,4,108
P5007,P5007 ‣ Secant Pile ‣ 1,13,Actual,,156
P5016,P5016 ‣ Sheet Pile ‣ 0,12,Actual,0,0
P5003-S,P5003-S ‣ Strut Work ‣ 1,1,Actual,,
P478,P478 ‣ Secant Pile ‣ 2,4,Actual,,60
P5003-S,P5003-S ‣ Capping Beam ‣ 2,20,Actual,,
P5028,P5028 ‣ Vibro Compaction ‣ 0,14,Actual,0,175
P5037,P5037 ‣ Vibro Compaction ‣ 0,17,Actual,0,204
P5039,P5039 ‣ Vibro Compaction ‣ 0,18,Actual,0,252
P4110-P,P4110-P ‣ C.Piles 1500mm ‣ 3,4,Actual,"558,412,753,458",176
P5025-D,P5025-D ‣ Predrilling for Sheet Piles - Infra ‣ Launching Pit,18,Actual,,252
P5025-D,P5025-D ‣ Predrilling for Sheet Piles - Infra ‣ Launching Pit,4,Actual,,56
P4110-P,P4110-P ‣ C.Piles 1500mm ‣ 2,2,Actual,"257,337",83
P4110-P,P4110-P ‣ C.Piles 1500mm ‣ 3,2,Actual,2,88
P484,P484 ‣ Excavation Above WL ‣ 1,292,Actual,2,
P4110-P,P4110-P ‣ C.Piles 1500mm ‣ 1,5,Actual,,
P486,P486 ‣ Secant Pile ‣ 0,5,Actual,1,65
P5003-P,P5003-P ‣ C.Piles 750mm ‣ 1,1,Actual,P1-B,21
P5003-P,P5003-P ‣ C.Piles 1000mm ‣ 2,2,Actual,P-8,50
P5003-P,P5003-P ‣ C.Piles 1000mm ‣ 2,2,Actual,P-7,71
P5003-P,P5003-P ‣ C.Piles 750mm ‣ 1,2,Actual,P1-B,42
P5003-P,P5003-P ‣ C.Piles 750mm ‣ 1,1,Actual,P3,22
P5019,P5019 ‣ Secant Piles - Infra ‣ 0,6,Actual,s(32-34-36 ) -- h (23-19-2 ),16
P5003-P,P5003-P ‣ C.Piles 1000mm ‣ 2,1,Actual,P-8,100
P5007,P5007 ‣ Secant Pile ‣ 1,12,Actual,,144
P5003-P,P5003-P ‣ C.Piles 1000mm ‣ 2,1,Actual,P-10,23
P484,P484 ‣ Soldier Pile (H. Beams) ‣ 1,12,Actual,2,144
P5003-P,P5003-P ‣ C.Piles 750mm ‣ 1,1,Actual,P1-C,22
P5003-P,P5003-P ‣ C.Piles 750mm ‣ 1,1,Actual,P-3,22
P5003-P,P5003-P ‣ Deep Well Installation ‣ 0,1,Actual,DW14,16
P5003-P,P5003-P ‣ Deep Well Installation ‣ 0,1,Actual,DW6,16
P5007,P5007 ‣ Secant Pile ‣ 2,9,Actual,3,72
P484,P484 ‣ Secant Pile ‣ 3,2,Actual,4,28
P484,P484 ‣ Secant Pile ‣ 3,3,Actual,3D,42
P484,P484 ‣ Guide Wall ‣ 3,15,Actual,,
P5025-D,P5025-D ‣ Predrilling for Sheet Piles - Infra ‣ Launching Pit,10,Actual,,160
P441,P441 ‣ Secant Pile ‣ 2,4,Actual,,
P441,P441 ‣ Secant Pile ‣ 2,3,Actual,3,33
P5016,P5016 ‣ Sheet Pile ‣ 0,19,Actual,,
P5028,P5028 ‣ Vibro Compaction ‣ 0,13,Actual,0,156
P5037,P5037 ‣ Vibro Compaction ‣ 0,16,Actual,0,176
P5039,P5039 ‣ Vibro Compaction ‣ 0,8,Actual,0,112
P5035,P5035 ‣ Secant Pile ‣ 0,5,Actual,,50
P5035,P5035 ‣ Secant Pile ‣ 0,8,Actual,,80
P5049,P5049 ‣ Mobilization Works -Soil Improvement ‣ 0,1,Actual,0,0
P4110-P,P4110-P ‣ C.Piles 1500mm ‣ 1,6,Actual,,
P5025-D,P5025-D ‣ Predrilling for Sheet Piles - Infra ‣ Launching Pit,40,Actual,,640
P5025-D,P5025-D ‣ Predrilling for Sheet Piles - Infra ‣ Launching Pit,14,Actual,,224
P4110-P,P4110-P ‣ C.Piles 1500mm ‣ 3,5,Actual,,
P4110-P,P4110-P ‣ C.Piles 1500mm ‣ 1,5,Actual,,
P5019,P5019 ‣ Secant Piles - Infra ‣ 0,12,Actual,s(39-41-43-33-35 ) -- h ( 25-27-22-20-11-4 ),16
P5003-P,P5003-P ‣ C.Piles 1000mm ‣ 2,1,Actual,P-9,23
P484,P484 ‣ Excavation Above WL ‣ 1,498,Actual,2,
P5003-P,P5003-P ‣ C.Piles 1000mm ‣ 2,1,Actual,P-8,25
P484,P484 ‣ Guide Wall ‣ 2,23,Actual,3,
P5003-P,P5003-P ‣ C.Piles 750mm ‣ 1,1,Actual,P1-A,21
P5003-P,P5003-P ‣ C.Piles 750mm ‣ 1,1,Actual,P2-B,24
P5007,P5007 ‣ Secant Pile ‣ 2,9,Actual,3,60
P484,P484 ‣ Secant Pile ‣ 3,1,Actual,3D,14
P484,P484 ‣ Secant Pile ‣ 3,4,Actual,3D,
P441,P441 ‣ Secant Pile ‣ 2,3,Actual,1,30
P441,P441 ‣ Secant Pile ‣ 2,4,Actual,3,44
P441,P441 ‣ Secant Pile ‣ 2,3,Actual,4,36
P5016,P5016 ‣ Sheet Pile ‣ 0,3,Actual,,
P5007,P5007 ‣ Secant Pile ‣ 1,13,Actual,,
P478,P478 ‣ Secant Pile ‣ 2,10,Actual,,150
P5028,P5028 ‣ Vibro Compaction ‣ 0,8,Actual,0,96
P5037,P5037 ‣ Vibro Compaction ‣ 0,17,Actual,0,204
P5039,P5039 ‣ Vibro Compaction ‣ 0,9,Actual,0,126
P5049,P5049 ‣ Stone Column ‣ 0,4,Actual,0,24
P484,P484 ‣ Soldier Pile (H. Beams) ‣ 1,16,Actual,2,192
P5054,P5054 ‣ Mobilization Works -Soil Improvement ‣ 0,1,Actual,0,0
P5017,P5017 ‣ Mobilization ‣ 0,1,Actual,,
P5017,P5017 ‣ Secant Pile ‣ 0,6,Actual,1-3-5-7-9-11,60
P5017,P5017 ‣ Guide Wall ‣ 0,10,Actual,.,0
P5025-E,P5025-E ‣ Mobilization - Infra ‣ 0,1,Actual,,
P5025-E,P5025-E ‣ Predrilling for Sheet Piles - Infra ‣ Launching Pit,4,Actual,CE1,74
P4110-P,P4110-P ‣ C.Piles 1500mm ‣ 3,6,Actual,,
P5019,P5019 ‣ Secant Piles - Infra ‣ 0,10,Actual,s(46-45-42-40-38-37) ---h (26-24-21-14),
P5003-P,P5003-P ‣ C.Piles 1000mm ‣ 2,2,Actual,P-8,50
P5003-P,P5003-P ‣ C.Piles 1000mm ‣ 2,1,Actual,P-12,24
P5003-P,P5003-P ‣ C.Piles 750mm ‣ 1,0,Actual,ALL,
P5003-P,P5003-P ‣ C.Piles 750mm ‣ 2,0,Actual,ALL,
P441,P441 ‣ Secant Pile ‣ 2,7,Actual,4,84
P441,P441 ‣ Secant Pile ‣ 2,3,Actual,3,33
P441,P441 ‣ Secant Pile ‣ 2,1,Actual,1,10
P478,P478 ‣ Secant Pile ‣ 2,10,Actual,,150
P5028,P5028 ‣ Vibro Compaction ‣ 0,18,Actual,0,216
P5037,P5037 ‣ Vibro Compaction ‣ 0,11,Actual,0,132
P5039,P5039 ‣ Vibro Compaction ‣ 0,14,Actual,0,196
P5049,P5049 ‣ Stone Column ‣ 0,11,Actual,0,66
P5025-E,P5025-E ‣ Predrilling for Sheet Piles - Infra ‣ Launching Pit,4,Actual,CE1,74
P486,P486 ‣ Secant Pile ‣ 0,6,Actual,8,78
P5019,P5019 ‣ Secant Piles - Infra ‣ 0,9,Actual,s(52-50-48) --h(12-18-28-30-32-34),16
P5003-P,P5003-P ‣ C.Piles 1000mm ‣ 2,0,Actual,ALL,
P5003-P,P5003-P ‣ C.Piles 1000mm ‣ 2,1,Actual,P-12,24
P5003-P,P5003-P ‣ C.Piles 1000mm ‣ 2,1,Actual,P-9,23
P5003-P,P5003-P ‣ C.Piles 750mm ‣ 2,1,Actual,P-3,22
P484,P484 ‣ Excavation Above WL ‣ 1,200,Actual,2,
P5003-P,P5003-P ‣ Tower Crane Piles ‣ 0,2,Actual,TC2,28
P5007,P5007 ‣ Capping Beam ‣ 1,35,Actual,,
P5003-S,P5003-S ‣ Strut Work ‣ 1,1,Actual,,
P478,P478 ‣ Secant Pile ‣ 2,9,Actual,,135
P5028,P5028 ‣ Vibro Compaction ‣ 0,15,Actual,0,180
P5037,P5037 ‣ Vibro Compaction ‣ 0,16,Actual,0,192
P5038,P5038 ‣ Vibro Compaction ‣ 0,24,Actual,0,264
P5039,P5039 ‣ Vibro Compaction ‣ 0,16,Actual,0,224
P5045,P5045 ‣ Mobilization Works -Soil Improvement ‣ 0,1,Actual,0,0
P5049,P5049 ‣ Stone Column ‣ 0,18,Actual,0,108
P4110-P,P4110-P ‣ C.Piles 1500mm ‣ 2,3,Actual,0,124
P5025-E,P5025-E ‣ Predrilling for Sheet Piles - Infra ‣ Launching Pit,5,Actual,CE1,93
P441,P441 ‣ Guide Wall ‣ 2,52,Actual,,
P441,P441 ‣ Secant Pile ‣ 2,6,Actual,4,72
P441,P441 ‣ Secant Pile ‣ 2,3,Actual,3,33
P4110-P,P4110-P ‣ C.Piles 1500mm ‣ 3,4,Actual,0,176
P5007,P5007 ‣ Secant Pile ‣ 1,13,Actual,,
P4110-P,P4110-P ‣ C.Piles 1500mm ‣ 2,4,Actual,0,164
P4110-P,P4110-P ‣ C.Piles 1500mm ‣ 3,4,Actual,0,176
P441,P441 ‣ Secant Pile ‣ 2,2,Actual,1,20
P5019,P5019 ‣ Secant Piles - Infra ‣ 0,9,Actual,s(44-49-51-54-56-58) --- h (29-31-33),16
P484,P484 ‣ Excavation Above WL ‣ 2,40,Actual,2,
P5003-P,P5003-P ‣ C.Piles 1000mm ‣ 2,2,Actual,P-7,47
P5003-P,P5003-P ‣ C.Piles 1000mm ‣ 2,2,Actual,P-7,47
P5003-P,P5003-P ‣ C.Piles 750mm ‣ 2,1,Actual,P2-A,23
P5003-P,P5003-P ‣ Tower Crane Piles ‣ 0,1,Actual,TC2,14
P478,P478 ‣ Secant Pile ‣ 2,9,Actual,,135
P5037,P5037 ‣ Vibro Compaction ‣ 0,14,Actual,0,204
P5039,P5039 ‣ Vibro Compaction ‣ 0,15,Actual,0,210
P5049,P5049 ‣ Stone Column ‣ 0,17,Actual,0,102
P5054,P5054 ‣ Stone Column ‣ 0,35,Actual,0,175
P4110-P,P4110-P ‣ C.Piles 1500mm ‣ 2,5,Actual,0,207
P4110-P,P4110-P ‣ C.Piles 1500mm ‣ 3,4,Actual,0,176
P441,P441 ‣ Secant Pile ‣ 2,6,Actual,3,66
P441,P441 ‣ Secant Pile ‣ 2,3,Actual,1,30
P441,P441 ‣ Secant Pile ‣ 2,3,Actual,4,36
P5003-P,P5003-P ‣ C.Piles 1000mm ‣ 2,1,Actual,P-8,25
P5003-P,P5003-P ‣ C.Piles 750mm ‣ 2,1,Actual,P-6,23
P5003-P,P5003-P ‣ C.Piles 750mm ‣ 2,1,Actual,P-5,23
P484,P484 ‣ Guide Wall ‣ 2,5,Actual,3c,
P484,P484 ‣ Guide Wall ‣ 3,5,Actual,,
P5007,P5007 ‣ Secant Pile ‣ 1,10,Actual,,
P5007,P5007 ‣ Secant Pile ‣ 1,15,Actual,,
P5003-P,P5003-P ‣ Tower Crane Piles ‣ 0,1,Actual,TC,14
P5025-E,P5025-E ‣ Predrilling for Sheet Piles - Infra ‣ Launching Pit,4,Actual,CE1,74
P5025-E,P5025-E ‣ Predrilling for Sheet Piles - Infra ‣ Launching Pit,4,Actual,,74
P5025-E,P5025-E ‣ Predrilling for Sheet Piles - Infra ‣ Launching Pit,3,Actual,Crossing E(CE1),55
P5019,P5019 ‣ Secant Piles - Infra ‣ 0,9,Actual,s(53-55-59) ---h(35-37-39-41-43-45),16
P5003-P,P5003-P ‣ C.Piles 1000mm ‣ 2,1,Actual,P-7,24
P5003-P,P5003-P ‣ C.Piles 1000mm ‣ 2,1,Actual,P-8,25
P5003-P,P5003-P ‣ C.Piles 1000mm ‣ 2,1,Actual,P-7,24
P5003-P,P5003-P ‣ C.Piles 750mm ‣ 2,1,Actual,P-4,23
P5025-E,P5025-E ‣ Predrilling for Sheet Piles - Infra ‣ Launching Pit,5,Actual,Crossing E (CE1),93
P478,P478 ‣ Secant Pile ‣ 2,6,Actual,,90
P5003-S,P5003-S ‣ Capping Beam ‣ 2,11,Actual,,
P5037,P5037 ‣ Vibro Compaction ‣ 0,5,Actual,0,60
P5039,P5039 ‣ Vibro Compaction ‣ 0,19,Actual,0,266
P5045,P5045 ‣ Vibro Compaction ‣ 0,13,Actual,0,182
P5049,P5049 ‣ Stone Column ‣ 0,16,Actual,0,96
P5054,P5054 ‣ Stone Column ‣ 0,24,Actual,0,120
P4110-P,P4110-P ‣ C.Piles 1500mm ‣ 2,5,Actual,0,207
P4110-P,P4110-P ‣ C.Piles 1500mm ‣ 3,2,Actual,0,86
P441,P441 ‣ Guide Wall ‣ 2,69,Actual,,
P441,P441 ‣ Secant Pile ‣ 2,3,Actual,4,36
P441,P441 ‣ Secant Pile ‣ 2,2,Actual,3,22
P441,P441 ‣ Secant Pile ‣ 2,1,Actual,1,10
P5019,P5019 ‣ Secant Piles - Infra ‣ 0,4,Actual,h(36-38-40-42-48-50) --- s(47-61-63),
P5003-P,P5003-P ‣ C.Piles 1000mm ‣ 2,1,Actual,P-9,23
P5003-P,P5003-P ‣ C.Piles 1000mm ‣ 2,2,Actual,P-7,47
P484,P484 ‣ Capping Beam ‣ 3,20,Actual,4+3d+3c,
P5051,P5051 ‣ Design & Shop Drawings ‣ 0,1,Actual,,
P484,P484 ‣ Excavation Above WL ‣ 1,609,Actual,2,
P5025-E,P5025-E ‣ Predrilling for Sheet Piles - Infra ‣ Launching Pit,5,Actual,Crossing E (CE1),93
P5025-E,P5025-E ‣ Predrilling for Sheet Piles - Infra ‣ Launching Pit,5,Actual,Crossing E (CE1),93
P478,P478 ‣ Secant Pile ‣ 2,6,Actual,,90
P478,P478 ‣ Secant Pile ‣ 2,5,Actual,,75
P5025-E,P5025-E ‣ Predrilling for Sheet Piles - Infra ‣ Launching Pit,4,Actual,Crossing E (CE1),74
P5016,P5016 ‣ Secant Pile ‣ 0,9,Actual,5piles with 11lm and 4 piles with 12 lm,103
P5037,P5037 ‣ Vibro Compaction ‣ 0,17,Actual,0,204
P5039,P5039 ‣ Vibro Compaction ‣ 0,14,Actual,0,196
P5045,P5045 ‣ Vibro Compaction ‣ 0,4,Actual,0,56
P5009,P5009 ‣ C.Piles 1200mm ‣ 0,3,Actual,188-181-233,99
P5009,P5009 ‣ C.Piles 1500mm ‣ 0,1,Actual,146,60
P5009,P5009 ‣ Tower Crane Piles ‣ 0,1,Actual,5,22
P5023,P5023 ‣ Stone Column ‣ 1,32,Actual,1,288
P5028,P5028 ‣ Vibro Compaction ‣ 0,13,Actual,30-Dec,156
P5038,P5038 ‣ Vibro Compaction ‣ 0,16,Actual,,176
P5044,P5044 ‣ Vibro Compaction ‣ 0,17,Actual,0,221
P5035,P5035 ‣ Secant Pile ‣ 0,5,Actual,,50
P5035,P5035 ‣ Secant Pile ‣ 0,3,Actual,,30
P4110-P,P4110-P ‣ C.Piles 1500mm ‣ 2,4,Actual,0,164
P4110-P,P4110-P ‣ C.Piles 1500mm ‣ 3,6,Actual,0,258
P4110-P,P4110-P ‣ C.Piles 1500mm ‣ 2,6,Actual,0,246
P5025-E,P5025-E ‣ Predrilling for Sheet Piles - Infra ‣ Launching Pit,5,Actual,Crossing E (CE1),93
P5025-E,P5025-E ‣ Predrilling for Sheet Piles - Infra ‣ Launching Pit,4,Actual,Crossing E (CE1),74
P5025-E,P5025-E ‣ Predrilling for Sheet Piles - Infra ‣ Launching Pit,5,Actual,Crossing E (CE1),92.5
P4110-P,P4110-P ‣ C.Piles 1500mm ‣ 3,6,Actual,0,258
P4110-P,P4110-P ‣ C.Piles 1500mm ‣ 2,3,Actual,0,123
P4110-P,P4110-P ‣ C.Piles 1500mm ‣ 3,3,Actual,0,129
P484,P484 ‣ Excavation Above WL ‣ 2,166.6666667,Actual,2,
P486,P486 ‣ Secant Pile ‣ 0,1,Actual,1,13
P5025-E,P5025-E ‣ Predrilling for Sheet Piles - Infra ‣ Launching Pit,5,Actual,Crossc,91.5
P4110-P,P4110-P ‣ C.Piles 1500mm ‣ 2,3,Actual,0,123
P4110-P,P4110-P ‣ C.Piles 1500mm ‣ 3,5,Actual,0,215
P441,P441 ‣ Secant Pile ‣ 2,7,Actual,,84
P5019,P5019 ‣ Secant Piles - Infra ‣ 0,6,Actual,s(57-60-62) ---h (52-54-44),
P5035,P5035 ‣ Deep Well Installation ‣ 0,1,Actual,,15
P5025-E,P5025-E ‣ Predrilling for Sheet Piles - Infra ‣ Launching Pit,2,Actual,(Crossing E) CE1,37
P5025-E,P5025-E ‣ Predrilling for Sheet Piles - Infra ‣ Receiving Pit,1,Actual,,18
P5025-E,P5025-E ‣ Predrilling for Sheet Piles - Infra ‣ Receiving Pit,2,Actual,,
P478,P478 ‣ Secant Pile ‣ 1,4,Actual,,60
P5003-S,P5003-S ‣ Capping Beam ‣ 2,28,Actual,,
P5003-P,P5003-P ‣ C.Piles 1000mm ‣ 2,1,Actual,P-8,25
P5025-E,P5025-E ‣ Predrilling for Sheet Piles - Infra ‣ Receiving Pit,3,Actual,,54
P5003-P,P5003-P ‣ C.Piles 1000mm ‣ 2,1,Actual,P-7,24
P5003-P,P5003-P ‣ C.Piles 750mm ‣ 2,1,Actual,P-4,23
P5003-P,P5003-P ‣ C.Piles 750mm ‣ 2,1,Actual,P-6,23
P5025-E,P5025-E ‣ Predrilling for Sheet Piles - Infra ‣ Receiving Pit,3,Actual,,54
P478,P478 ‣ Secant Pile ‣ 2,6,Actual,,90
P5016,P5016 ‣ Secant Pile ‣ 0,4,Actual,17-19-21-23 soft,48
P5025-E,P5025-E ‣ Predrilling for Sheet Piles - Infra ‣ Receiving Pit,3,Actual,,54
P5037,P5037 ‣ Vibro Compaction ‣ 0,17,Actual,0,204
P5039,P5039 ‣ Vibro Compaction ‣ 0,14,Actual,0,196
P5045,P5045 ‣ Vibro Compaction ‣ 0,16,Actual,0,224
P4110-P,P4110-P ‣ C.Piles 1500mm ‣ 2,6,Actual,0,246
P4110-P,P4110-P ‣ C.Piles 1200mm ‣ 3,2,Actual,0,46
P4110-P,P4110-P ‣ C.Piles 1500mm ‣ 3,6,Actual,0,258
P486,P486 ‣ Secant Pile ‣ 0,4,Actual,8,52
P5009,P5009 ‣ Tower Crane Piles ‣ 0,1,Actual,6,23
P5009,P5009 ‣ Tower Crane Piles ‣ 0,2,Actual,8-Jul,46
P5009,P5009 ‣ C.Piles 1200mm ‣ 0,3,Actual,182-214-232,99
P5009,P5009 ‣ C.Piles 1200mm ‣ 0,2,Actual,109-178,120
P5023,P5023 ‣ Stone Column ‣ 1,11,Actual,0,99
P5044,P5044 ‣ Vibro Compaction ‣ 0,15,Actual,0,165
P441,P441 ‣ Secant Pile ‣ 2,7,Actual,4,84
P484,P484 ‣ Excavation Above WL ‣ 2,333.3333333,Actual,0,
P484,P484 ‣ Excavation Above WL ‣ 2,116,Actual,0,
P4110-P,P4110-P ‣ C.Piles 1500mm ‣ 2,7,Actual,0,287
P4110-P,P4110-P ‣ C.Piles 1500mm ‣ 3,6,Actual,0,258
P4110-P,P4110-P ‣ C.Piles 1500mm ‣ 2,5,Actual,0,205
P4110-P,P4110-P ‣ C.Piles 1200mm ‣ 3,1,Actual,0,23
P4110-P,P4110-P ‣ C.Piles 1500mm ‣ 3,3,Actual,0,129
P4110-P,P4110-P ‣ C.Piles 1500mm ‣ 2,2,Actual,0,82
P5004-73-S,P5004-73-S ‣ Soldier Pile (H. Beams) ‣ 0,14,Actual,,
P441,P441 ‣ Secant Pile ‣ 2,1,Actual,1,10
P478,P478 ‣ Secant Pile ‣ 1,4,Actual,,60
P5025-E,P5025-E ‣ Predrilling for Sheet Piles - Infra ‣ Receiving Pit,4,Actual,,72
P441,P441 ‣ Secant Pile ‣ 2,4,Actual,3,11
P5019,P5019 ‣ Secant Piles - Infra ‣ 0,4,Actual,s64-h(46-49-51),16
P5003-P,P5003-P ‣ C.Piles 1000mm ‣ 2,1,Actual,P-12,24
P5009,P5009 ‣ C.Piles 1200mm ‣ 0,0,Actual,213-219,66
P5009,P5009 ‣ C.Piles 1200mm ‣ 0,0,Actual,162,60
P5009,P5009 ‣ C.Piles 1500mm ‣ 0,3,Actual,162,60
P5038,P5038 ‣ Vibro Compaction ‣ 0,10,Actual,0,110
P5007,P5007 ‣ Guide Wall ‣ 2,8,Actual,,
P5009,P5009 ‣ Deep Well Installation ‣ 0,1,Actual,9,26
P4110-P,P4110-P ‣ C.Piles 1200mm ‣ 3,1,Actual,0,23
P4110-P,P4110-P ‣ C.Piles 1500mm ‣ 3,5,Actual,0,215
P4110-P,P4110-P ‣ C.Piles 1500mm ‣ 4,1,Actual,0,44
P4110-P,P4110-P ‣ C.Piles 1500mm ‣ 2,6,Actual,0,246
P5025-E,P5025-E ‣ Predrilling for Sheet Piles - Infra ‣ Receiving Pit,3,Actual,,54
P5025-E,P5025-E ‣ Predrilling for Sheet Piles - Infra ‣ Receiving Pit,3,Actual,,54
P4110-P,P4110-P ‣ C.Piles 1500mm ‣ 3,6,Actual,0,258
